,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
92730,21 Wayne Newton Blvd,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",Zd9Vav56GNFv2vKxh17WEw,"Mexican, Fast Food, Restaurants",Las Vegas,,1,36.0857159758,-115.153187808,360 Gourmet Burrito,Southeast,89119,10,1.5,NV
92852,"5025 S Eastern Ave, Ste 6","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",vtxvMoQNRPvIuQZ0NJy7Rg,"Beauty & Spas, Tattoo",Las Vegas,"{'Monday': '9:0-21:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,36.0975709,-115.1196375,Ascendant Tattoo Studio,Southeast,89119,8,4.5,NV
93237,5757 Wayne Newton Blvd,{'BusinessAcceptsCreditCards': 'False'},xJNlcJ_e_XAc7bk-DOZJUQ,"Local Services, Public Services & Government, Community Service/Non-Profit",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.0839998,-115.1537389,USO Las Vegas,Southeast,89111,23,4.0,NV
93264,"7920 S Rainbow Blvd, Ste 125","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}",PbMQpQQrOToUSimQ-0fTRw,"Electronics Repair, Home Services, IT Services & Computer Repair, Mobile Phone Repair, Local Services",Las Vegas,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}",1,36.0765176,-115.1533426,Gadget Experts iMobile Repair,Southeast,89119,8,4.5,NV
93265,5757 Wayne Newton Blvd,{'WiFi': 'free'},uwXK5tWDyj9igE7tjiBKcw,"Hotels & Travel, Airports, Public Services & Government, Airport Terminals",Las Vegas,,1,36.0839998,-115.1537389,TSA Checkpoint Terminal 1 - C,Southeast,89119,4,1.0,NV
93266,5757 Wayne Newton Blvd,{'BusinessAcceptsCreditCards': 'True'},2Rn3uLv3l6TOoXyx1DPUsg,"Event Planning & Services, Hotels & Travel, Party Bus Rentals, Transportation, Limos, Airport Shuttles",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.0839998,-115.1537389,St. George Shuttle,Southeast,89119,3,3.5,NV
93356,,"{'AcceptsInsurance': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2'}",c4PQ02A7r_2tnvecl56XbA,"Oxygen Bars, Event Planning & Services, Massage Therapy, Massage, Health & Medical, Beauty & Spas",Las Vegas,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.0765176,-115.1533426,The Body Connection,Southeast,89119,8,4.0,NV
93580,5757 Wayne Newton Blvd,,JjA9YGxiQ_igfM7IWzGryg,"Airlines, Airports, Transportation, Hotels & Travel",Las Vegas,"{'Monday': '13:30-16:30', 'Tuesday': '13:30-16:30', 'Wednesday': '13:30-16:30', 'Thursday': '13:30-16:30', 'Friday': '13:30-16:30', 'Saturday': '13:30-16:30', 'Sunday': '13:30-16:30'}",1,36.086307,-115.135319,Copa Airlines,Southeast,89119,6,1.0,NV
93699,6394 Montessouri St,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",-DQqRhwnSUB1hGHqaKk6wA,"Home Services, Heating & Air Conditioning/HVAC",Las Vegas,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-12:0'}",1,36.0801571473,-115.1533426,Sun Country Heating & Cooling,Southeast,89113,47,4.5,NV
93823,5606 S Eastern Ave,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",VolY_pNoa3FdIAppaJ4w3A,"Local Services, Damage Restoration, Contractors, Carpet Cleaning, Carpeting, Home Services, Home Cleaning",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.076852,-115.152222,All American Repair Services,Southeast,89119,9,3.0,NV
93825,,{'BusinessAcceptsCreditCards': 'True'},sAg0IyMs6CWRbN627BT5Gw,,Las Vegas,"{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-14:0'}",1,36.0765176,-115.1533426,Nomtrition,Southeast,89119,3,5.0,NV
94025,5757 Wayne Newton Blvd,,vMW9nrFdRDgGTjY-zQOtug,"Transportation, Airport Shuttles, Hotels & Travel",Las Vegas,,1,36.0964137169,-115.148338817,Economy Parking Mccarran Intl Airport,Southeast,89119,12,3.5,NV
94311,"5757 Wayne Newton Blvd, E Gates, Terminal 3","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",WHx9bWajimD4HIQP-pM1uw,"Flowers & Gifts, Shopping, Souvenir Shops",Las Vegas,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Sunday': '7:0-23:30'}",1,36.08441,-115.15034,Welcome to Las Vegas,Southeast,89111,3,4.0,NV
94345,5757 Wayne Newton Blvd,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False'}",5_xRD5SmbvbiNYPOA4slHg,"Nightlife, Bars, Airport Lounges",Las Vegas,,1,36.084431,-115.15376,Red Star Lounge,Southeast,89111,8,3.5,NV
94632,3799 Las Vegas Blvd S,,tq4wu1RRVv4baotR0ESfYw,"Motorcycle Dealers, Automotive",Las Vegas,,0,36.0826801772,-115.171526352,Las Vegas Harley-Davidson,Southeast,89109,11,3.5,NV
94937,5757 Wayne Newton Blvd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",RVNxhRf8ERTAb38vBWvCig,"Restaurants, American (Traditional), Diners, Burgers",Las Vegas,"{'Monday': '4:30-21:0', 'Tuesday': '4:30-21:0', 'Wednesday': '4:30-21:0', 'Thursday': '4:30-22:0', 'Friday': '4:30-22:0', 'Saturday': '4:30-21:0', 'Sunday': '4:30-22:0'}",1,36.0815129407,-115.137409962,Ruby's Diner,Southeast,89119,191,2.5,NV
95104,5757 Wayne Newton Blvd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",m6TRzUX-QizEkvNRpub3lA,"Burgers, Fast Food, Restaurants",Las Vegas,"{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '5:0-21:0', 'Sunday': '5:0-21:0'}",1,36.0848120876,-115.151201011,Wendy's,Southeast,89119,34,3.0,NV
95568,,{'BusinessAcceptsCreditCards': 'False'},VDRzCl575huIMaaRUy_dNQ,"Home Services, Tree Services",Las Vegas,,0,36.0765176,-115.1533426,Palm Trees,Southeast,89119,3,5.0,NV
95607,5757 Wayne Newton Blvd,,quD839G-_0HIwAIE0knV6g,"Car Rental, Hotels & Travel",Las Vegas,,1,36.0838389,-115.148385,Dollar,Southeast,89119,78,1.5,NV
95609,5715 S Eastern Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",DJXZrIi4k1Iyd1mQRwxIMg,"Restaurants, Greek",Las Vegas,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",0,36.0855002336,-115.119432251,Gyro Time,Southeast,89119,72,3.5,NV
96548,5757 Wayne Newton Blvd,,tRVueod1yLYHAdsp8l74_g,"Hotels & Travel, Airlines, Transportation",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.085254569,-115.150781063,United Airlines,Southeast,89119,153,2.0,NV
96742,5051 Duke Ellington Wy,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",ZZPLE9A6r-Wszc8EdYoVEg,"Resorts, Party & Event Planning, Hotels & Travel, Hotels, Vacation Rentals, Event Planning & Services",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.098268,-115.1674049,Desert Rose Resort,Southeast,89119,173,3.5,NV
96819,,{'BusinessAcceptsCreditCards': 'True'},NL_BfZ4BkQXJSYAFouJqsQ,"Home Services, Keys & Locksmiths, Security Systems",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.0765176,-115.1533426,24 hr lockouts,Southeast,89119,3,1.0,NV
96961,3801 Las Vegas Blvd S,{'GoodForKids': 'False'},CXqJyYEFhpdXqAUZyPLeHA,"Performing Arts, Arts & Entertainment",Las Vegas,,1,36.0993632,-115.1709616,The Soprano's Last Supper,The Strip,89109,8,3.0,NV
96964,790 Palo Verde Cir,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}",OippW8-KgpIfH6C_tP4Sog,"Local Flavor, Hair Salons, Day Spas, Hair Stylists, Bed & Breakfast, Vacation Rentals, Makeup Artists, Beauty & Spas, Hotels & Travel",Las Vegas,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",0,36.097733,-115.146225,Lucky Hue LV,Southeast,89119,6,5.0,NV
96965,"5006 S Maryland Pkwy, Ste 17",,WfB_SsYeKy83QQsqAAyGVQ,"Dance Clubs, Bars, Mexican, Nightlife, Restaurants, Karaoke",Las Vegas,"{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}",1,36.0986321,-115.1360793,Cancun Bar & Grill,Southeast,89119,5,4.5,NV
97004,,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",pYfiuHPK8etej-_O7-ge2A,"Photo Booth Rentals, Photographers, Event Photography, Event Planning & Services, Real Estate Photography, Real Estate Services, Home Services, Session Photography, Real Estate",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.0765176,-115.1533426,PhotoFM.com Professional Photography,Southeast,89119,13,5.0,NV
97063,"5030 Paradise Rd, Ste B","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",l1GJnB9TJgGgEeI4at1M0A,"Caterers, Event Planning & Services, Restaurants, Mexican, Food",Las Vegas,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",0,36.0985273,-115.1484459,El Frescos Cocina Mexicana,Southeast,89119,193,5.0,NV
97342,5757 Wayne Newton Blvd,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",MmG-PpE0DZa6M04ejbUSLw,"Fast Food, Restaurants",Las Vegas,,1,36.086217,-115.149533,Jody Maroni's,Southeast,89111,5,1.0,NV
97534,5795 S Eastern Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",Ez19rh3QYscLLueFrStckQ,"Restaurants, Fast Food",Las Vegas,,1,36.084465,-115.119349,Carl's Jr.,Southeast,89119,28,3.0,NV
97592,5955 S Eastern Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",mswelTP1cQiuAps2fSGuBw,"Sandwiches, American (Traditional), Breakfast & Brunch, Restaurants, Mexican, Burgers, Salad",Las Vegas,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-22:0'}",1,36.081352,-115.1192262,Farmer Boys,Southeast,89119,162,3.0,NV
98057,3930 S Las Vegas Blvd,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",bM3aI4lujkKeECEzqSOfeQ,"Beauty & Spas, Hair Salons",Las Vegas,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-18:0'}",1,36.087829352,-115.137682677,Walk In Salon by Robert Cromeans,Southeast,89119,102,4.5,NV
98360,"5025 S Eastern, Ste 5","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3'}",HpQsi080lXuCftbOsnB4fg,"Beauty & Spas, Hair Salons",Las Vegas,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,36.0979449,-115.1198639,Sadiddy world,Southeast,89119,9,4.5,NV
98361,"McCarren Airport, 5757 Wayne Newton Blvd",,ZsMO1gdH1s0hIlEZ6iGsMQ,"Transportation, Hotels & Travel, Airlines",Las Vegas,,0,36.089494,-115.138026,US Airways,Southeast,89119,59,2.0,NV
98362,871 Grier Dr,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",uJskEypcuwx_WhCWiSmJKg,"Health & Medical, Home Health Care",Las Vegas,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}",1,36.071885,-115.146807,Preferred Homecare,Southeast,89119,74,1.5,NV
98364,Mccarran Airport,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",JFPAYYgTayV2wFv6GdDd4A,"Beauty & Spas, Cosmetics & Beauty Supply, Duty-Free Shops, Shopping, Discount Store",Las Vegas,,1,36.0860926,-115.1368516,The Duty Free Store,Southeast,89119,11,4.0,NV
98533,5021 Swenson St,,-R0Z2Lw0DfK8jSLYn6tazQ,"Hotels & Travel, Car Rental",Las Vegas,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",1,36.0984514,-115.1463295,Fantasy Car Rentals,Southeast,89119,4,4.0,NV
99517,1161 Lulu Ave,,qhFZWFmwf1U5p0XzafxsTw,"Real Estate, Home Services, Apartments",Las Vegas,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '12:0-17:0'}",1,36.0985121,-115.1377317,Vibe Apartments,Southeast,89119,4,5.0,NV
99518,,,e3b8cC7EkVHmrXvVgHyRcQ,"Hotels & Travel, Car Rental",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.0765176,-115.1533426,Avis Rent A Car,Southeast,89119,72,2.5,NV
100594,3901 Las Vegas Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2'}",0v8SX_5BApZSzM4kyZMffA,"Arts & Entertainment, Music Venues, Nightlife",Las Vegas,,1,36.0948990277,-115.171532352,Wine Amplified,The Strip,89115,13,2.5,NV
